,Method,Test,IsFlaky,project
251,1046,org.springframework.boot.context.web.ErrorPageFilterTests#responseCommitted,0,graphs/spring-boot/3
252,1200,org.springframework.boot.context.web.ErrorPageFilterTests#exceptionError,0,graphs/spring-boot/3
253,826,org.springframework.boot.context.web.ErrorPageFilterTests#notAnError,0,graphs/spring-boot/3
254,397,org.springframework.boot.jta.bitronix.PoolingConnectionFactoryBeanTests#setConnectionFactory,0,graphs/spring-boot/3
255,301,org.springframework.boot.jta.bitronix.PoolingConnectionFactoryBeanTests#sensbileDefaults,0,graphs/spring-boot/3
256,356,org.springframework.boot.jta.bitronix.PoolingConnectionFactoryBeanTests#setsUniqueNameIfNull,0,graphs/spring-boot/3
257,367,org.springframework.boot.jta.bitronix.PoolingConnectionFactoryBeanTests#doesNotSetUniqueNameIfNotNull,0,graphs/spring-boot/3
258,684,org.springframework.boot.context.embedded.EmbeddedServletContainerMvcIntegrationTests#tomcat,0,graphs/spring-boot/3
259,744,org.springframework.boot.context.embedded.EmbeddedServletContainerMvcIntegrationTests#advancedConfig,0,graphs/spring-boot/3
260,738,org.springframework.boot.context.embedded.EmbeddedServletContainerMvcIntegrationTests#jetty,0,graphs/spring-boot/3
261,1036,org.springframework.boot.context.FileEncodingApplicationListenerTests#testSunnyDayMandated,0,graphs/spring-boot/3
262,996,org.springframework.boot.context.FileEncodingApplicationListenerTests#testIllegalState,0,graphs/spring-boot/3
263,1031,org.springframework.boot.context.FileEncodingApplicationListenerTests#testSunnyDayNothingMandated,0,graphs/spring-boot/3
264,527,org.springframework.boot.BannerTests#testDefaultBanner,0,graphs/spring-boot/3
265,539,org.springframework.boot.BannerTests#testCustomBanner,0,graphs/spring-boot/3
266,292,org.springframework.boot.SpringApplicationTests#sourcesMustNotBeEmpty,0,graphs/spring-boot/3
267,1041,org.springframework.boot.SpringApplicationTests#exitWithExplicitCode,0,graphs/spring-boot/3
268,1062,org.springframework.boot.SpringApplicationTests#defaultCommandLineArgs,0,graphs/spring-boot/3
269,492,org.springframework.boot.SpringApplicationTests#contextRefreshedEventListener,0,graphs/spring-boot/3
270,1082,org.springframework.boot.SpringApplicationTests#commandLineArgsApplyToSpringApplication,0,graphs/spring-boot/3
271,375,org.springframework.boot.SpringApplicationTests#customBannerWithProperties,0,graphs/spring-boot/3
272,870,org.springframework.boot.SpringApplicationTests#addProfiles,0,graphs/spring-boot/3
273,398,org.springframework.boot.SpringApplicationTests#specificApplicationContextClass,0,graphs/spring-boot/3
274,674,org.springframework.boot.SpringApplicationTests#customResourceLoaderFromConstructor,0,graphs/spring-boot/3
275,697,org.springframework.boot.SpringApplicationTests#customBeanNameGenerator,0,graphs/spring-boot/3
276,1136,org.springframework.boot.SpringApplicationTests#registerListener,0,graphs/spring-boot/3
277,258,org.springframework.boot.SpringApplicationTests#sourcesMustNotBeNull,0,graphs/spring-boot/3
278,731,org.springframework.boot.SpringApplicationTests#commandLinePropertySource,0,graphs/spring-boot/3
279,336,org.springframework.boot.SpringApplicationTests#disableBanner,0,graphs/spring-boot/3
280,831,org.springframework.boot.SpringApplicationTests#propertiesFileEnhancesEnvironment,0,graphs/spring-boot/3
281,1156,org.springframework.boot.SpringApplicationTests#registerShutdownHookOff,0,graphs/spring-boot/3
282,1012,org.springframework.boot.SpringApplicationTests#runComponents,0,graphs/spring-boot/3
283,932,org.springframework.boot.SpringApplicationTests#emptyCommandLinePropertySourceNotAdded,0,graphs/spring-boot/3
284,438,org.springframework.boot.SpringApplicationTests#specificApplicationContextInitializer,0,graphs/spring-boot/3
285,999,org.springframework.boot.SpringApplicationTests#wildcardSources,0,graphs/spring-boot/3
286,918,org.springframework.boot.SpringApplicationTests#addProfilesOrderWithProperties,0,graphs/spring-boot/3
287,1175,org.springframework.boot.SpringApplicationTests#headlessSystemPropertyTakesPrecedence,0,graphs/spring-boot/3
288,1170,org.springframework.boot.SpringApplicationTests#headlessFalse,0,graphs/spring-boot/3
289,363,org.springframework.boot.SpringApplicationTests#customBanner,0,graphs/spring-boot/3
290,586,org.springframework.boot.SpringApplicationTests#customEnvironment,0,graphs/spring-boot/3
291,1005,org.springframework.boot.SpringApplicationTests#run,0,graphs/spring-boot/3
292,1027,org.springframework.boot.SpringApplicationTests#exit,0,graphs/spring-boot/3
293,1104,org.springframework.boot.SpringApplicationTests#registerShutdownHook,0,graphs/spring-boot/3
294,389,org.springframework.boot.SpringApplicationTests#customId,0,graphs/spring-boot/3
295,566,org.springframework.boot.SpringApplicationTests#defaultApplicationContextForWeb,0,graphs/spring-boot/3
296,643,org.springframework.boot.SpringApplicationTests#customResourceLoader,0,graphs/spring-boot/3
297,984,org.springframework.boot.SpringApplicationTests#loadSources,0,graphs/spring-boot/3
298,303,org.springframework.boot.SpringApplicationTests#sourcesMustBeAccessible,0,graphs/spring-boot/3
299,963,org.springframework.boot.SpringApplicationTests#runCommandLineRunners,0,graphs/spring-boot/3
300,1145,org.springframework.boot.SpringApplicationTests#registerListenerWithCustomMulticaster,0,graphs/spring-boot/3
301,1167,org.springframework.boot.SpringApplicationTests#headless,0,graphs/spring-boot/3
302,767,org.springframework.boot.SpringApplicationTests#commandLinePropertySourceEnhancesEnvironment,0,graphs/spring-boot/3
303,943,org.springframework.boot.SpringApplicationTests#disableCommandLinePropertySource,0,graphs/spring-boot/3
304,900,org.springframework.boot.SpringApplicationTests#addProfilesOrder,0,graphs/spring-boot/3
305,528,org.springframework.boot.SpringApplicationTests#defaultApplicationContext,0,graphs/spring-boot/3
306,151,org.springframework.boot.StartUpLoggerTests#sourceClassIncluded,0,graphs/spring-boot/3
307,255,org.springframework.boot.bind.PropertySourcesPropertyValuesTests#testEnumeratedValue,0,graphs/spring-boot/3
308,234,org.springframework.boot.bind.PropertySourcesPropertyValuesTests#testCompositeValue,0,graphs/spring-boot/3
309,410,org.springframework.boot.bind.PropertySourcesPropertyValuesTests#testPlaceholdersBindingWithError,0,graphs/spring-boot/3
310,137,org.springframework.boot.bind.PropertySourcesPropertyValuesTests#testNonEnumeratedValue,0,graphs/spring-boot/3
311,346,org.springframework.boot.bind.PropertySourcesPropertyValuesTests#testOverriddenValue,0,graphs/spring-boot/3
312,291,org.springframework.boot.bind.PropertySourcesPropertyValuesTests#testNonEnumeratedPlaceholder,0,graphs/spring-boot/3
313,85,org.springframework.boot.bind.PropertySourcesPropertyValuesTests#testSize,0,graphs/spring-boot/3
314,471,org.springframework.boot.bind.PropertySourcesPropertyValuesTests#testPlaceholdersErrorInNonEnumerable,0,graphs/spring-boot/3
315,373,org.springframework.boot.bind.PropertySourcesPropertyValuesTests#testPlaceholdersBinding,0,graphs/spring-boot/3
316,395,org.springframework.boot.bind.PropertySourcesPropertyValuesTests#testPlaceholdersBindingNonEnumerable,0,graphs/spring-boot/3
317,335,org.springframework.boot.jta.bitronix.PoolingDataSourceBeanTests#setsUniqueNameIfNull,0,graphs/spring-boot/3
318,348,org.springframework.boot.jta.bitronix.PoolingDataSourceBeanTests#doesNotSetUniqueNameIfNotNull,0,graphs/spring-boot/3
319,308,org.springframework.boot.jta.bitronix.PoolingDataSourceBeanTests#sensbileDefaults,0,graphs/spring-boot/3
320,361,org.springframework.boot.jta.bitronix.PoolingDataSourceBeanTests#setDataSource,0,graphs/spring-boot/3
321,191,org.springframework.boot.ReproTests#activeProfilesWithYamlAndCommandLine,0,graphs/spring-boot/3
322,161,org.springframework.boot.ReproTests#enableProfileViaApplicationProperties,0,graphs/spring-boot/3
323,381,org.springframework.boot.ReproTests#reverseOrderOfProfilesWithYaml,0,graphs/spring-boot/3
324,362,org.springframework.boot.ReproTests#orderProfilesWithYaml,0,graphs/spring-boot/3
325,441,org.springframework.boot.ReproTests#commandLineBeatsProfilesWithYamlAndNoOverride,0,graphs/spring-boot/3
326,311,org.springframework.boot.ReproTests#orderActiveProfilesWithYamlOnly,0,graphs/spring-boot/3
327,322,org.springframework.boot.ReproTests#commandLineBeatsProfilesWithYaml,0,graphs/spring-boot/3
328,487,org.springframework.boot.ReproTests#orderProfilesWithYamlAndNoOverride,0,graphs/spring-boot/3
329,498,org.springframework.boot.ReproTests#reverseOrderOfProfilesWithYamlAndNoOverride,0,graphs/spring-boot/3
330,269,org.springframework.boot.ReproTests#activeProfilesWithYamlOnly,0,graphs/spring-boot/3
331,428,org.springframework.boot.ReproTests#activeProfilesWithYamlOnlyAndNoOverride,0,graphs/spring-boot/3
332,419,org.springframework.boot.ReproTests#activeProfilesWithYamlAndCommandLineAndNoOverride,0,graphs/spring-boot/3
333,320,org.springframework.boot.BeanDefinitionLoaderTests#loadClassName,0,graphs/spring-boot/3
334,342,org.springframework.boot.BeanDefinitionLoaderTests#loadResourceName,0,graphs/spring-boot/3
335,257,org.springframework.boot.BeanDefinitionLoaderTests#loadGroovyResource,0,graphs/spring-boot/3
336,378,org.springframework.boot.BeanDefinitionLoaderTests#loadGroovyName,0,graphs/spring-boot/3
337,237,org.springframework.boot.BeanDefinitionLoaderTests#loadXmlResource,0,graphs/spring-boot/3
338,304,org.springframework.boot.BeanDefinitionLoaderTests#loadPackage,0,graphs/spring-boot/3
339,437,org.springframework.boot.BeanDefinitionLoaderTests#loadPackageAndClassDoesNotDoubleAdd,0,graphs/spring-boot/3
340,218,org.springframework.boot.BeanDefinitionLoaderTests#loadClass,0,graphs/spring-boot/3
341,280,org.springframework.boot.BeanDefinitionLoaderTests#loadGroovyResourceWithNamespace,0,graphs/spring-boot/3
342,390,org.springframework.boot.BeanDefinitionLoaderTests#loadPackageName,0,graphs/spring-boot/3
343,908,org.springframework.boot.bind.RelaxedDataBinderTests#testBindCaseInsensitiveEnumsWithConverter,0,graphs/spring-boot/3
344,150,org.springframework.boot.bind.RelaxedDataBinderTests#testBindCapitals,0,graphs/spring-boot/3
345,112,org.springframework.boot.bind.RelaxedDataBinderTests#testBindFromEnvironmentStyleWithPrefix,0,graphs/spring-boot/3
346,310,org.springframework.boot.bind.RelaxedDataBinderTests#testBindCamelCase,0,graphs/spring-boot/3
347,555,org.springframework.boot.bind.RelaxedDataBinderTests#testBindNestedReadOnlyListCommaSeparated,0,graphs/spring-boot/3
348,317,org.springframework.boot.bind.RelaxedDataBinderTests#testBindNumber,0,graphs/spring-boot/3
349,835,org.springframework.boot.bind.RelaxedDataBinderTests#testOnlyTopLevelFields,0,graphs/spring-boot/3
350,97,org.springframework.boot.bind.RelaxedDataBinderTests#testBindStringWithPrefix,0,graphs/spring-boot/3
351,916,org.springframework.boot.bind.RelaxedDataBinderTests#testBindWithoutAlais,0,graphs/spring-boot/3
352,165,org.springframework.boot.bind.RelaxedDataBinderTests#testBindUnderscoreInActualPropertyName,0,graphs/spring-boot/3
353,242,org.springframework.boot.bind.RelaxedDataBinderTests#testBindUnderscoreToCamelCase,0,graphs/spring-boot/3
354,880,org.springframework.boot.bind.RelaxedDataBinderTests#testBindOverlappingNestedMaps,0,graphs/spring-boot/3
355,641,org.springframework.boot.bind.RelaxedDataBinderTests#testBindNestedMap,0,graphs/spring-boot/3
356,565,org.springframework.boot.bind.RelaxedDataBinderTests#testBindNestedReadOnlyListIndexed,0,graphs/spring-boot/3
357,489,org.springframework.boot.bind.RelaxedDataBinderTests#testBindNestedWithEnviromentStyle,0,graphs/spring-boot/3
358,687,org.springframework.boot.bind.RelaxedDataBinderTests#testBindNestedMapBracketReferenced,0,graphs/spring-boot/3
359,325,org.springframework.boot.bind.RelaxedDataBinderTests#testSimpleValidation,0,graphs/spring-boot/3
360,644,org.springframework.boot.bind.RelaxedDataBinderTests#testBindNestedUntypedMap,0,graphs/spring-boot/3
361,602,org.springframework.boot.bind.RelaxedDataBinderTests#testBindNestedReadOnlyCollectionIndexed,0,graphs/spring-boot/3
362,846,org.springframework.boot.bind.RelaxedDataBinderTests#testNoNestedFields,0,graphs/spring-boot/3
363,408,org.springframework.boot.bind.RelaxedDataBinderTests#testAllowedFields,0,graphs/spring-boot/3
364,927,org.springframework.boot.bind.RelaxedDataBinderTests#testBindWithAlias,0,graphs/spring-boot/3
365,808,org.springframework.boot.bind.RelaxedDataBinderTests#testBindErrorTypeMismatch,0,graphs/spring-boot/3
366,24,org.springframework.boot.bind.RelaxedDataBinderTests#testBindString,0,graphs/spring-boot/3
367,252,org.springframework.boot.bind.RelaxedDataBinderTests#testBindHyphen,0,graphs/spring-boot/3
368,495,org.springframework.boot.bind.RelaxedDataBinderTests#testBindNestedList,0,graphs/spring-boot/3
369,651,org.springframework.boot.bind.RelaxedDataBinderTests#testBindNestedMapOfString,0,graphs/spring-boot/3
370,775,org.springframework.boot.bind.RelaxedDataBinderTests#testBindNestedMapOfBean,0,graphs/spring-boot/3
371,857,org.springframework.boot.bind.RelaxedDataBinderTests#testBindMap,0,graphs/spring-boot/3
372,814,org.springframework.boot.bind.RelaxedDataBinderTests#testBindErrorNotWritable,0,graphs/spring-boot/3
373,34,org.springframework.boot.bind.RelaxedDataBinderTests#testBindChars,0,graphs/spring-boot/3
374,140,org.springframework.boot.bind.RelaxedDataBinderTests#testBindFromEnvironmentStyleWithNestedPrefix,0,graphs/spring-boot/3
375,580,org.springframework.boot.bind.RelaxedDataBinderTests#testBindDoubleNestedReadOnlyListIndexed,0,graphs/spring-boot/3
376,341,org.springframework.boot.bind.RelaxedDataBinderTests#testRequiredFieldsValidation,0,graphs/spring-boot/3
377,462,org.springframework.boot.bind.RelaxedDataBinderTests#testBindNested,0,graphs/spring-boot/3
378,661,org.springframework.boot.bind.RelaxedDataBinderTests#testBindNestedMapOfEnum,0,graphs/spring-boot/3
379,544,org.springframework.boot.bind.RelaxedDataBinderTests#testBindNestedSetCommaDelimitedOnly,0,graphs/spring-boot/3
380,787,org.springframework.boot.bind.RelaxedDataBinderTests#testBindNestedMapOfListOfBean,0,graphs/spring-boot/3
381,745,org.springframework.boot.bind.RelaxedDataBinderTests#testBindNestedMapOfListOfString,0,graphs/spring-boot/3
382,702,org.springframework.boot.bind.RelaxedDataBinderTests#testBindDoubleNestedMap,0,graphs/spring-boot/3
383,868,org.springframework.boot.bind.RelaxedDataBinderTests#testBindMapNestedMap,0,graphs/spring-boot/3
384,429,org.springframework.boot.bind.RelaxedDataBinderTests#testDisallowedFields,0,graphs/spring-boot/3
385,506,org.springframework.boot.bind.RelaxedDataBinderTests#testBindNestedListCommaDelimitedOnly,0,graphs/spring-boot/3
386,825,org.springframework.boot.bind.RelaxedDataBinderTests#testBindErrorNotWritableWithPrefix,0,graphs/spring-boot/3
387,903,org.springframework.boot.bind.RelaxedDataBinderTests#testBindCaseInsensitiveEnumsWithoutConverter,0,graphs/spring-boot/3
388,626,org.springframework.boot.test.SpringApplicationConfigurationJmxTests#disabledByDefault,0,graphs/spring-boot/3
389,281,org.springframework.boot.jta.bitronix.BitronixXAConnectionFactoryWrapperTests#wrap,0,graphs/spring-boot/3
390,213,org.springframework.boot.yaml.ArrayDocumentMatcherTests#testDoesNotMatchesIndexedArray,0,graphs/spring-boot/3
391,229,org.springframework.boot.yaml.ArrayDocumentMatcherTests#testMatchesCommaSeparatedArray,0,graphs/spring-boot/3
